Connecting to 45.63.82.34:1883 …

Listening for 15 minutes … (Ctrl-C to stop early)

[connect] rc=0 — OK
  ✓ Subscribed: KTBMES/TWIX/sensors/house_weather_sensors/#
  ✓ Subscribed: KTBMES/TWIX/sensors/other_weather_sensors/#
  ✓ Subscribed: KTBMES/TWIX/sensors/other_pressure_sensors/#
  ✓ Subscribed: KTBMES/TWIX/sensors/unknown_other_sensors/#
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_0b221a  →  {"device_id": "0b221a", "device_name": "UNKNOWN_DEVICE_0b221a", "protocol_id": "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_6cc5321a  →  {"device_id": "6cc5321a", "device_name": "UNKNOWN_DEVICE_6cc5321a", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_211  →  {"device_id": "211", "device_name": "UNKNOWN_DEVICE_211", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_107  →  {"device_id": "107", "device_name": "UNKNOWN_DEVICE_107", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_167  →  {"device_id": "167", "device_name": "UNKNOWN_DEVICE_167", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_120e1244  →  {"device_id": "120e1244", "device_name": "UNKNOWN_DEVICE_120e1244", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_4120e124  →  {"device_id": "4120e124", "device_name": "UNKNOWN_DEVICE_4120e124", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_120e127c  →  {"device_id": "120e127c", "device_name": "UNKNOWN_DEVICE_120e127c", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_5018974a  →  {"device_id": "5018974a", "device_name": "UNKNOWN_DEVICE_5018974a", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_1229f56d  →  {"device_id": "1229f56d", "device_name": "UNKNOWN_DEVICE_1229f56d", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_2014851709  →  {"device_id": "2014851709", "device_name": "UNKNOWN_DEVICE_2014851709", "protoco
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_0206c7  →  {"device_id": "0206c7", "device_name": "UNKNOWN_DEVICE_0206c7", "protocol_id": "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_9451c706  →  {"device_id": "9451c706", "device_name": "UNKNOWN_DEVICE_9451c706", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_c7d949  →  {"device_id": "c7d949", "device_name": "UNKNOWN_DEVICE_c7d949", "protocol_id": "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_c97e542a  →  {"device_id": "c97e542a", "device_name": "UNKNOWN_DEVICE_c97e542a", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_227  →  {"device_id": "227", "device_name": "UNKNOWN_DEVICE_227", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_4d8fd759  →  {"device_id": "4d8fd759", "device_name": "UNKNOWN_DEVICE_4d8fd759", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_95b2cf42  →  {"device_id": "95b2cf42", "device_name": "UNKNOWN_DEVICE_95b2cf42", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_1431655722  →  {"device_id": "1431655722", "device_name": "UNKNOWN_DEVICE_1431655722", "protoco
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_18  →  {"device_id": "18", "device_name": "UNKNOWN_DEVICE_18", "protocol_id": "-1", "pr
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_22  →  {"device_id": "22", "device_name": "UNKNOWN_DEVICE_22", "protocol_id": "-1", "pr
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_0FD62D4  →  {"device_id": "0FD62D4", "device_name": "UNKNOWN_DEVICE_0FD62D4", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_133  →  {"device_id": "133", "device_name": "UNKNOWN_DEVICE_133", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_114  →  {"device_id": "114", "device_name": "UNKNOWN_DEVICE_114", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_1CFE5C9  →  {"device_id": "1CFE5C9", "device_name": "UNKNOWN_DEVICE_1CFE5C9", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_907d48c9  →  {"device_id": "907d48c9", "device_name": "UNKNOWN_DEVICE_907d48c9", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_907d5619  →  {"device_id": "907d5619", "device_name": "UNKNOWN_DEVICE_907d5619", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_907d5af3  →  {"device_id": "907d5af3", "device_name": "UNKNOWN_DEVICE_907d5af3", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_212  →  {"device_id": "212", "device_name": "UNKNOWN_DEVICE_212", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_85d8e4bd  →  {"device_id": "85d8e4bd", "device_name": "UNKNOWN_DEVICE_85d8e4bd", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_75  →  {"device_id": "75", "device_name": "UNKNOWN_DEVICE_75", "protocol_id": "-1", "pr
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_3650c0  →  {"device_id": "3650c0", "device_name": "UNKNOWN_DEVICE_3650c0", "protocol_id": "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_003A48C  →  {"device_id": "003A48C", "device_name": "UNKNOWN_DEVICE_003A48C", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_003A48B  →  {"device_id": "003A48B", "device_name": "UNKNOWN_DEVICE_003A48B", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_003A48D  →  {"device_id": "003A48D", "device_name": "UNKNOWN_DEVICE_003A48D", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_0cda323b  →  {"device_id": "0cda323b", "device_name": "UNKNOWN_DEVICE_0cda323b", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_174  →  {"device_id": "174", "device_name": "UNKNOWN_DEVICE_174", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_1301556928  →  {"device_id": "1301556928", "device_name": "UNKNOWN_DEVICE_1301556928", "protoco
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_d7cf6baf  →  {"device_id": "d7cf6baf", "device_name": "UNKNOWN_DEVICE_d7cf6baf", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_1780BFF  →  {"device_id": "1780BFF", "device_name": "UNKNOWN_DEVICE_1780BFF", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_61965b22  →  {"device_id": "61965b22", "device_name": "UNKNOWN_DEVICE_61965b22", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_0d3b0d5a  →  {"device_id": "0d3b0d5a", "device_name": "UNKNOWN_DEVICE_0d3b0d5a", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_d3b0d5a0  →  {"device_id": "d3b0d5a0", "device_name": "UNKNOWN_DEVICE_d3b0d5a0", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_1599676  →  {"device_id": "1599676", "device_name": "UNKNOWN_DEVICE_1599676", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_159ABAD  →  {"device_id": "159ABAD", "device_name": "UNKNOWN_DEVICE_159ABAD", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_0DC06B6  →  {"device_id": "0DC06B6", "device_name": "UNKNOWN_DEVICE_0DC06B6", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_600816bf  →  {"device_id": "600816bf", "device_name": "UNKNOWN_DEVICE_600816bf", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_84991109  →  {"device_id": "84991109", "device_name": "UNKNOWN_DEVICE_84991109", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_84990f47  →  {"device_id": "84990f47", "device_name": "UNKNOWN_DEVICE_84990f47", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_db8dcc76  →  {"device_id": "db8dcc76", "device_name": "UNKNOWN_DEVICE_db8dcc76", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_d1644a94  →  {"device_id": "d1644a94", "device_name": "UNKNOWN_DEVICE_d1644a94", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_d18b6640  →  {"device_id": "d18b6640", "device_name": "UNKNOWN_DEVICE_d18b6640", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_d18b5e81  →  {"device_id": "d18b5e81", "device_name": "UNKNOWN_DEVICE_d18b5e81", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_d15f4ed6  →  {"device_id": "d15f4ed6", "device_name": "UNKNOWN_DEVICE_d15f4ed6", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_0F3CD35  →  {"device_id": "0F3CD35", "device_name": "UNKNOWN_DEVICE_0F3CD35", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_71cd834b  →  {"device_id": "71cd834b", "device_name": "UNKNOWN_DEVICE_71cd834b", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_71cd8324  →  {"device_id": "71cd8324", "device_name": "UNKNOWN_DEVICE_71cd8324", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_229  →  {"device_id": "229", "device_name": "UNKNOWN_DEVICE_229", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_33  →  {"device_id": "33", "device_name": "UNKNOWN_DEVICE_33", "protocol_id": "-1", "pr
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_03D9290  →  {"device_id": "03D9290", "device_name": "UNKNOWN_DEVICE_03D9290", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_223828  →  {"device_id": "223828", "device_name": "UNKNOWN_DEVICE_223828", "protocol_id": "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_FF  →  {"device_id": "FF", "device_name": "UNKNOWN_DEVICE_FF", "protocol_id": "-1", "pr
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_A45954  →  {"device_id": "A45954", "device_name": "UNKNOWN_DEVICE_A45954", "protocol_id": "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_A4473B  →  {"device_id": "A4473B", "device_name": "UNKNOWN_DEVICE_A4473B", "protocol_id": "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_35  →  {"device_id": "35", "device_name": "UNKNOWN_DEVICE_35", "protocol_id": "-1", "pr
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_212C598  →  {"device_id": "212C598", "device_name": "UNKNOWN_DEVICE_212C598", "protocol_id":
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_c82ac411  →  {"device_id": "c82ac411", "device_name": "UNKNOWN_DEVICE_c82ac411", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_6f1152  →  {"device_id": "6f1152", "device_name": "UNKNOWN_DEVICE_6f1152", "protocol_id": "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_6f11e6  →  {"device_id": "6f11e6", "device_name": "UNKNOWN_DEVICE_6f11e6", "protocol_id": "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_127  →  {"device_id": "127", "device_name": "UNKNOWN_DEVICE_127", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_21a7fe1f  →  {"device_id": "21a7fe1f", "device_name": "UNKNOWN_DEVICE_21a7fe1f", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_3021a7fe  →  {"device_id": "3021a7fe", "device_name": "UNKNOWN_DEVICE_3021a7fe", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_2080702513  →  {"device_id": "2080702513", "device_name": "UNKNOWN_DEVICE_2080702513", "protoco
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_19  →  {"device_id": "19", "device_name": "UNKNOWN_DEVICE_19", "protocol_id": "-1", "pr
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_71d678d1  →  {"device_id": "71d678d1", "device_name": "UNKNOWN_DEVICE_71d678d1", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_121  →  {"device_id": "121", "device_name": "UNKNOWN_DEVICE_121", "protocol_id": "-1", "
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_7ffc1f45  →  {"device_id": "7ffc1f45", "device_name": "UNKNOWN_DEVICE_7ffc1f45", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_a06ff1fa  →  {"device_id": "a06ff1fa", "device_name": "UNKNOWN_DEVICE_a06ff1fa", "protocol_id
  [ 218s /  682s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_6323741c  →  {"device_id": "6323741c", "device_name": "UNKNOWN_DEVICE_6323741c", "protocol_id
  [ 221s /  679s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_234  →  {"device_id": "234", "device_name": "UNKNOWN_DEVICE_234", "protocol_id": "-1", "
  [ 226s /  674s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_152  →  {"device_id": "152", "device_name": "UNKNOWN_DEVICE_152", "protocol_id": "-1", "
  [ 227s /  673s left]  KTBMES/TWIX/sensors/house_weather_sensors/DECK  →  {"device_id": "152", "device_name": "DECK", "protocol_id": "91", "protocol_name"
  [ 242s /  658s left]  KTBMES/TWIX/sensors/house_weather_sensors/LIVING_ROOM  →  {"device_id": "101", "device_name": "LIVING_ROOM", "protocol_id": "91", "protoco
  [ 246s /  654s left]  KTBMES/TWIX/sensors/house_weather_sensors/LivingRoom-C  →  {"device_id": "101", "device_name": "LivingRoom-C", "protocol_id": "-1", "protoc
  [ 247s /  653s left]  KTBMES/TWIX/sensors/house_weather_sensors/OFFICE  →  {"device_id": "234", "device_name": "OFFICE", "protocol_id": "55", "protocol_nam
  [ 247s /  653s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_0e04b785  →  {"device_id": "0e04b785", "device_name": "UNKNOWN_DEVICE_0e04b785", "protocol_id
  [ 247s /  653s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_0e04b7  →  {"device_id": "0e04b7", "device_name": "UNKNOWN_DEVICE_0e04b7", "protocol_id": "
  [ 247s /  653s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_0e04b78e  →  {"device_id": "0e04b78e", "device_name": "UNKNOWN_DEVICE_0e04b78e", "protocol_id
  [ 247s /  653s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_632377d8  →  {"device_id": "632377d8", "device_name": "UNKNOWN_DEVICE_632377d8", "protocol_id
  [ 247s /  653s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_223858  →  {"device_id": "223858", "device_name": "UNKNOWN_DEVICE_223858", "protocol_id": "
  [ 247s /  653s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_223819  →  {"device_id": "223819", "device_name": "UNKNOWN_DEVICE_223819", "protocol_id": "
  [ 247s /  653s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_a07c5b4d  →  {"device_id": "a07c5b4d", "device_name": "UNKNOWN_DEVICE_a07c5b4d", "protocol_id
  [ 247s /  653s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_20a07c5b  →  {"device_id": "20a07c5b", "device_name": "UNKNOWN_DEVICE_20a07c5b", "protocol_id
  [ 247s /  653s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_106  →  {"device_id": "106", "device_name": "UNKNOWN_DEVICE_106", "protocol_id": "-1", "
  [ 247s /  653s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_5218974a  →  {"device_id": "5218974a", "device_name": "UNKNOWN_DEVICE_5218974a", "protocol_id
  [ 247s /  653s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_189  →  {"device_id": "189", "device_name": "UNKNOWN_DEVICE_189", "protocol_id": "-1", "
  [ 251s /  649s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_234  →  {"device_id": "234", "device_name": "UNKNOWN_DEVICE_234", "protocol_id": "-1", "
  [ 267s /  633s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_44  →  {"device_id": "44", "device_name": "UNKNOWN_DEVICE_44", "protocol_id": "91", "pr
  [ 267s /  633s left]  KTBMES/TWIX/sensors/house_weather_sensors/PORCH  →  {"device_id": "138", "device_name": "PORCH", "protocol_id": "91", "protocol_name
  [ 271s /  629s left]  KTBMES/TWIX/sensors/house_weather_sensors/DECK-B  →  {"device_id": "138", "device_name": "DECK-B", "protocol_id": "-1", "protocol_nam
  [ 271s /  629s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_44  →  {"device_id": "44", "device_name": "UNKNOWN_DEVICE_44", "protocol_id": "-1", "pr
  [ 271s /  629s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_17  →  {"device_id": "17", "device_name": "UNKNOWN_DEVICE_17", "protocol_id": "-1", "pr
  [ 272s /  628s left]  KTBMES/TWIX/sensors/house_weather_sensors/PORCH  →  {"device_id": "138", "device_name": "PORCH", "protocol_id": "91", "protocol_name
  [ 281s /  619s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_234  →  {"device_id": "234", "device_name": "UNKNOWN_DEVICE_234", "protocol_id": "-1", "
  [ 282s /  618s left]  KTBMES/TWIX/sensors/house_weather_sensors/OFFICE  →  {"device_id": "234", "device_name": "OFFICE", "protocol_id": "55", "protocol_nam
  [ 282s /  618s left]  KTBMES/TWIX/sensors/house_weather_sensors/DUMMY  →  {"device_id": "0", "device_name": "DUMMY", "protocol_id": "53", "protocol_name":
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_255  →  {"device_id": "255", "device_name": "UNKNOWN_DEVICE_255", "protocol_id": "53", "
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_4547739  →  {"device_id": "4547739", "device_name": "UNKNOWN_DEVICE_4547739", "protocol_id":
  [ 282s /  618s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_951CCF5  →  {"device_id": "951CCF5", "device_name": "UNKNOWN_DEVICE_951CCF5", "protocol_id":
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_d1c69df3  →  {"device_id": "d1c69df3", "device_name": "UNKNOWN_DEVICE_d1c69df3", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_raw  →  {"device_id": "raw", "device_name": "UNKNOWN_DEVICE_raw", "protocol_id": "122", 
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_97da6e73  →  {"device_id": "97da6e73", "device_name": "UNKNOWN_DEVICE_97da6e73", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_c97da6e7  →  {"device_id": "c97da6e7", "device_name": "UNKNOWN_DEVICE_c97da6e7", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_97e542a2  →  {"device_id": "97e542a2", "device_name": "UNKNOWN_DEVICE_97e542a2", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_fa9344  →  {"device_id": "fa9344", "device_name": "UNKNOWN_DEVICE_fa9344", "protocol_id": "
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_fa9359  →  {"device_id": "fa9359", "device_name": "UNKNOWN_DEVICE_fa9359", "protocol_id": "
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_d1c69de6  →  {"device_id": "d1c69de6", "device_name": "UNKNOWN_DEVICE_d1c69de6", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_0b9f454e  →  {"device_id": "0b9f454e", "device_name": "UNKNOWN_DEVICE_0b9f454e", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_951CB9D  →  {"device_id": "951CB9D", "device_name": "UNKNOWN_DEVICE_951CB9D", "protocol_id":
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_0bb690ff  →  {"device_id": "0bb690ff", "device_name": "UNKNOWN_DEVICE_0bb690ff", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_195  →  {"device_id": "195", "device_name": "UNKNOWN_DEVICE_195", "protocol_id": "53", "
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_160  →  {"device_id": "160", "device_name": "UNKNOWN_DEVICE_160", "protocol_id": "25", "
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_99  →  {"device_id": "99", "device_name": "UNKNOWN_DEVICE_99", "protocol_id": "53", "pr
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_0e04b788  →  {"device_id": "0e04b788", "device_name": "UNKNOWN_DEVICE_0e04b788", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_176  →  {"device_id": "176", "device_name": "UNKNOWN_DEVICE_176", "protocol_id": "54", "
  [ 282s /  618s left]  KTBMES/TWIX/sensors/unknown_other_sensors/UNKNOWN_DEVICE_-95156642  →  {"device_id": "-95156642", "device_name": "UNKNOWN_DEVICE_-95156642", "protocol_
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_168  →  {"device_id": "168", "device_name": "UNKNOWN_DEVICE_168", "protocol_id": "54", "
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_38  →  {"device_id": "38", "device_name": "UNKNOWN_DEVICE_38", "protocol_id": "54", "pr
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_d1cd3322  →  {"device_id": "d1cd3322", "device_name": "UNKNOWN_DEVICE_d1cd3322", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_217EEF7  →  {"device_id": "217EEF7", "device_name": "UNKNOWN_DEVICE_217EEF7", "protocol_id":
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_90c7cd80  →  {"device_id": "90c7cd80", "device_name": "UNKNOWN_DEVICE_90c7cd80", "protocol_id
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_weather_sensors/UNKNOWN_DEVICE_194  →  {"device_id": "194", "device_name": "UNKNOWN_DEVICE_194", "protocol_id": "53", "
  [ 282s /  618s left]  KTBMES/TWIX/sensors/other_pressure_sensors/UNKNOWN_DEVICE_0CA72DA  →  {"device_id": "0CA72DA", "device_name": "UNKNOWN_DEVICE_0CA72DA", "protocol_id":
